text,label
在潮汕民居内围墙建造碑林，这在潮汕传统民居建筑史上是十分罕见的。,1
昨天和我老公谈了好多好多，最感动的他说你不愿意去接受的就不要强求了，我从来没有要求过你怎么样，也不会要求，只要你开心快乐就好了。我一直在做你希望的那种人。我只想说老公我爱你，特别爱特别爱我也会做的更好h,2
o几内亚葡萄牙语，是通行于非洲国家几内亚比绍和塞内加尔一些地区的混杂语言。,1
又闻到了图书馆旧书的味道，很享受越努力越幸运。,2
有点恐怖《惊恐》《惊恐》,0
13木回族中的木姓，主要取自经名之首音。,1
昆明诺仕达企业(集团)有限公司(简称：诺仕达集团)创立于1992年6月6日，是诞生于中国改革开放大潮中的民营企业。,1
闺蜜要结婚了我的小心脏突突的等那天我当你的伴娘看你最美最幸福的样子,2
感谢未曾谋面的你们，特别感动，谢谢,2
顺着自西雅图起点可以到波士顿纽约，贯穿东西海岸的i90，一路向东，行驶50分钟。根本不觉得是在赶路，沿途的风景，也美不胜收。阳光和阴影交织变换，落叶树和常青树交错生长。市区这边今冬还没飘雪，但离franklinfalls瀑布越来越近时，就可见一些山顶已有浅浅的积雪了，还有大片白花花的雾凇(图7)……,1
这可能和该地区的多子多福的传统，妊娠末期和哺乳期足不出户，门窗紧闭的风俗习惯有关。,1
虽然十二点过了该发的照片还是要哈哈哈哈哈哈,2
对生活无感对工作无趣夜不昧食无味,0
后期不要断水过早，有利于大穗的充分灌浆和籽粒饱满。,1
又到一年11。17希望新的一年美好平安健康顺利楠楠生日快乐,2
别在喜悦时许诺，别在忧伤时回答，别在愤怒时做决定。,2
如果时光倒流，我还是会选择遇见你，还是会选择爱上你。但我一定不会选择你走后一个人自暴自弃的生活，我一定会选择把你放在心里，快乐的生活。,0
舍友说一个很久不联系的男生给她留言说了什么然后她很感慨还心口疼不知道为啥我竟然羡慕现在都没有一个人让我为之动容以后没啥事别打扰我吃狗粮,0
又有k-popstar看了，开心！！,2
大概是黄巢屡试进士不第，对儒者颇为同情，因此当农民军进入福建后烧官府，杀官吏，但凡自称为儒者的皆释而不问。,1
对恶人说“你是义人“的，这人万民必咒诅，列邦必憎恶。(箴言24：24和合本),0
ea-6b的单价为5200万美元。,1
发现对年满十八周岁后余刑在二年以上的罪犯没有转送监狱的，或者混押被政府收容教养的未成年人的，应当依法提出纠正。,1
没有带鼠标的一天简直跟断了手一样难受！！,0
12安排待产或月子送餐服务专业的月子公司推出月子送餐服务，如有需要，我们可以为您安排。,1
很想问一觉起来就各种蓬各种飞怎么打理,0
因此这个“不可设想有更大的最伟大者不仅存在于人们的思想中，也必须存在于现实中。,1
看完莫名地开心！b站沈马哈哈哈集锦…,2
出去一小会下雨了，跑着一小段居然肚子疼,0
新的领导班子带领全馆职工开拓创新，实行全员聘用制，岗位管理和工作目标管理责任制；,1
每天为了些屁大点的事来影响情绪我觉得我真的是有病很有病你哪位你贵姓，要当朋友就朋友不当朋友就算求狗再这样,0
永远不要去羡慕别人的生活，即使那个人看起来快乐富足。也永远不要去评价别人是否幸福，即使那个人看起来孤独无助。你不是我，怎知我走过的路，看过的风景，怎知我心中的乐与苦。幸福，如人饮水，冷暖自知。,1
闭上眼睛。不知是梦还是自己在思考。想想数年后的我。在老去的日子里。可能最后一句是。我爱我的一切。(536364744636422),2
不断积累各种成事策略和经验的同时，在关键时刻，还要挺身而出，办成关键的事情。,2
班主任不在，我带着孩子们放学，43个人的班真是够够的了,0
在一起的第212天。谢谢你在收到我“我想你了“的消息后就跑来家里陪我,2
各专业办公室主管单位必须高度重视安全生产工作，加强领导，明确专人负责，创造条件，切实把相关的安全生产工作抓细，抓实，抓好。,1
1922年7月15日，在西集的一次遭遇战中，孙美珠为官军所杀。,1
荣誉成就以色列飞顿激光公司首席培训导师中国光学皮肤美容重要推动者中国医疗美容学科带头人,1
我不懂什么叫喜欢，只是单纯的想对你好,2
因此，这款产品通过全方位调节免疫系统后可大大降低患病几率，同时对很多疾病也有很好的辅助治疗效果。,1
到了现在目标快要达成的时候生活反倒过得没有意思了,0
98年的今天有一位叫做宇宙无敌大自恋加超级美少女在这天诞生了，对那个人没错就是我。,2
未知看片/剧计划：剩馀4季madmen尽快看完，补fargo，尼克病院。重温贾木许所有长片。补法斯宾德未看片目。著心挑选80-90年代好莱坞chickflick。冬日来临，也想看洪尚秀。,1
懒人早餐从小就很爱吃红薯。。。今天的竟然外面紫色，中间黄色，里面又是紫色😍总归还是甜甜滴,2
超级感谢周围的人都很好，能忍住我的任性~蟹蟹蟹蟹蟹蟹蟹蟹超级美好的你们~,2
4操作系统ios4iphoneos4正式更名为ios4，iphone系统有了一个全新的名字。,1
杭州这个破地儿，飞的我够够的可怜某人从北京赶回来，我却回不去,0
铁锅铸造和日用陶瓷生产是贾山两大历史悠久的传统产业。,1
(1)资力雄厚，规模大的公司，自留额大，线数不多即可达到再保险保障。,1
没有人会喜欢孤独，只是比起失望，随欲，以及冷热交替后的纵横来说，孤独会让人更踏实。,1
背了俩星期一本书都没背完要被虐哭了,0
“肥胖“从未像今日这般威胁到我，让我如此惶恐，甚至让我陷入极度难过悲伤害怕气哭自己脾气暴躁。我一点也没小题大做。今天是10。1。2016。,0
在ktv玩手机玩的正嗨，忽然来了个电话我以为是实习电话激动的拿着手机就冲出去了，结果是传销电话,0
上一次觉得没有任何值得留念是什么时候,1
劳资也能遇到这种人。滚你妈逼的。狗都不如。艹,0
循西岭而下，乃知此峰为浮盖最东。,1
说好的笑不露齿，在旗舰店的这几天简直被这些逗比笑成大鲍牙。,2
不管岁月几何，咱们永远这样，犹如最初恋爱的时光…,2
经过世世代代完善至今已经达到如下效果。,1
简直要疯了，整天这么点破事都聚不齐人，一个个忙的像总统似的，也不知道真假。难道什么事都让我自己一个人做？培训培训也不参加，例会例会也不去，这还没多久呢烦死我了，天天天的,0
今天做的最惨的事情是，中午才吃早餐，外卖午餐还没送到,0
2，血性激素检查：月经中期血中性激素水平不同，血清性激素水平是否正常是要考虑抽血的具体时间，观察是否有排卵。,1
大爷因为月底要到肇庆出差，有几周都没做高达了，双11更是《啥！也！没！买！》。唉……领导居然给定了个早上8点的航班——还要求早上6：30《以前》就要到首都机场——你妹啊！！！那老子得几点起床啊？,0
它们的食物尽是一些身手敏捷的动物，如鱼和海豹等。,1
米修今天就要走了，以后每天晚上回到家就看不见她了，心里不舒服！但是又不能说出来，憋死了！难过,0
美好的心情来自昨天晚上梦见你，goodmorning,2
大早上的被电钻声快整成精神衰弱了！俩月了总是突然的就想，这么久了您家那眼儿还没钻完呢？是想打造成马蜂窝吗？，，！,0
年轻时，一见钟情，未见而思，见面畅谈。年老时，相濡以沫，你中有我，我中有你。这便是我认为最美的爱情。,2
我日。。特么强奸6次还从轻处理！难道不知道强奸未成年人是严重的侵犯个人隐私，不管自首还是怎样，都是要被关起来的！！！,0
反正是一睡醒就火cengcengceng,0
与此同时，大力发展水产品加工业。,1
加油肉肉！还有很多事等着你去做。。。,2
感觉快要窒息了我不喜欢无聊的日子,0
36。本能的反应是最强烈的反应，也是杀伤力最大的反应。,1
《古城风雪图》可以查看大图观察到细节，为了方便大家，照片的像素是很高的。,1
小憩双桥怀抱里，贪看玉镜照人家。,2
王悦笛——我的新男神好帅😍会背诗的男人真的是太帅了容我花痴一丢丢,2
窗外开始电闪雷鸣，据说此刻的喀纳斯和白哈巴美到哭。,2
1播出信息播出频道首播重播tvbj2周一至五晚21：20-21：50翌日凌晨00：30-01：00无线音乐台周一至五晚21：00-21：30tvb网站mytv提供节目重温。,1
昨晚睡觉就一直在下雨一早上又大了古人还是对的立冬雨一冬雨,0
听到这种消息妈妈没有信，后来终于落实挂了电话痛哭。心里万分的难过不敢在他们面前哭。希望我的家人爱人朋友都真爱自己的生命。生命只有一次，不要让爱你的人为你伤心难过。,0
今天恋爱四周年。想想一起走过的路我们吵过闹过但最后我们还爱着。我最爱的老公我会陪你一起到老一起面对风雨不管未来有什么样的风雨我都陪你一起走,2
跑步7个月1000+k终迎来首个全马,2
运气幸运的过了没怎么看书自己都惊讶都了,2
有的人恐怕终其一生也不法明白，有些人总喜欢在寒冷的冬夜，穿上冬衣，带上耳麦，携上背包，顶上小帽，在人少的地方走着，吹着寒风走着。毕竟这个世上这样的“疯子“不多。他们永远不会明白，只有当寒风刺骨的那一刻，回味温暖与心伤而忘记了刺骨的寒风，代之的是心房的温暖与通红皮肤头的热度。,2
4。自动复位功能，超过设定时间后相应号码自动删除。,1
3起源高阶元生物类别的起源历来是进化生命科学的核心命题。,1
简直要哭了，就因为下午喝了杯咖啡，昨天说好十点睡觉的，滚上床去，翻到到现在都没睡的着啊喂…还不知道为什么胃里一阵阵的烧得难受,0
一天之计在于晨，虽然又下起了雨，但是我们依旧穿得暖暖的开始了一天的工作和生活哦，早安~~,2
学会弯下身子迁就……接受一切，就得到一切……无可无不可。心怀恬淡如流水行云……享受已有的……这样生活才是真实的，我们做人做事也需要这种生活态度！,2
真你妹的紧张无法表达，能懂么👿👿👿👿👿👿👿👿,0
他们对能解答的尽力予以解答，不能解答的就还给上帝。,1
ohmygod，今天是我的幸运日吗。出门打车遇到的每个的士司机都很好唉，和讨厌的官员达成和平相处，最后成功忽悠同事请我去中餐馆(好久没吃了)。要不让我今天在casino捞一把，哇咔咔,2
相互靠近的任何灵魂都是危险的我们不可从别人嘴里眼里窥探秘密我是一个胆小的弱者我从不否认这个秘密倘若有一天我找到庇护的港湾我一些会卸下身上所有的光芒和刺我骨子里是渴望做一个小女人的面对危险我常常会害怕的惊慌失措还强表镇定内心盘算着如何漂亮收场我的软弱都是给自己看的。,0
中午值班的时候，接到电话，问：xx在吗？我回答：不在，就我一个值班。接着又问：xx在吗？我：不在！又问：xx在吗？我：没在！又来一次：xx在吗？我：都跟你说了就我一个值班，还一直问？那个人又说：怎么你们办公室一个人都没有啊！他妈的，我不是人吗！！真的是火了,0
你有本事开微博呀你，傻逼，什么好禁什么，机顶盒买了有什么用,0
2006年，化石山村被确定为全省社会主义新农村建设试点村。,1
在茫茫快递堆中找到自己的快递是件多么痛苦的事情,0
我想吃甜汤老妈一早起来就给我煮了世上只有妈妈好,2
思想越是单纯的人，文化水平越低的人，思维水平越简单的人，往往他的道德意识反而特别强，特别倾向于从道德的角度给别人贴标签，对别人下判断。,1
第十一条在现场检查过程中，检查员应即时做好检查工作记录，详细记录检查时间，地点，现场状况，发现的问题，询问对象和内容等。,1
4个月前我写高考卷子的时候绝对没有想到上了大学之后睡个午觉还要艰难的爬起来去上课,0
害得宝宝中午没睡好晚上也不能睡,0
一座让我既向往又害怕，既激动又畏惧的城市。不主动向前走就是被动挨宰|天津·天津。。。,0
脑残粉的日常：昨天吃了东东家的黑椒里嵴《黑椒系列是最爱》之后美美的去看我两个偶像的演唱会就很开心很nice~,2
《惊恐》《惊恐》《惊恐》火爆的百度推广反馈，看看这效果《拳头》《拳头》我们的推广从不虚夸，效果反馈图说话《吐舌头》《吐舌头》你还在担心吗没效果吗❓❓不尝试只能看别人爆单咯《害怕》《害怕》来吧亲《勾引》《勾引》我拉你一把，精准引流去《跑》《跑》《跑》钟祥·新中百,1
说要把我改造的无坚不摧刀枪不入。不可能！,0
这一刻，我突然怕了……不管怎样，告诉自己做一个坚强的人。,0
记得上次去宁波也是一样，空姐说了好几遍，还是有很多人背着玩手机，特么当时真想把他们手机扔下去，常识懂不懂啊生命只有一次！！！,0
世界上我最喜欢的两个字就是王源，三个字是王俊凯，四个字是易烊千玺，最喜欢的英文字母是tfboys,2
太多太多的祝福这个生日过的很开心我有一个好团队一群好朋友好家人真心满足爱的无限大,2
人生就像是一列火车，缘分把咱们挤到了同一节车厢里。——《蚁族的奋斗》,1
自从湛江开通直飞航班之后，每天天空就多这道美景，飞机每天都在湛蓝的天空上忙碌的飞行着，,2
齐景公姜杵臼收留了卫献公并把他安置在了聚地。,1
在办公室吃包子，尤其还是韭菜馅的同事，我特别想把你连同包子从11楼踢下去你知道呢！,0
法兰克福，慕尼黑…喜欢这个有内涵的国家,2
输不输。输不是输给时间而是输给自己。还他人不珍惜不懂。。为何要他人懂自己明白开心快乐幸福健康就好。。祝福天下人开心快乐幸福健康,2
美好生活终止于某个邻居买了一架钢琴，这个点弹奏，而且一个调都找不准，要疯啊…c他妈的…是不是家里孩子得了神经病没钱住精神病院拿架破钢琴给它打发时间的？不然怎么会一句都不在调上，弹得什么鬼！,0
既然他有心要瞒你：你又何必去拆穿。——李宫俊,0
《孩子最易模仿家长这12个坏习惯》父母是孩子的第一任老师，一言一行都被孩子看在眼里。自己勤俭对孩子却大手大脚，喜欢拿自己孩子和别人比较，当着孩子宣泄不满，当众批评孩子，不爱运动……这些坏习惯，为人父母的你都有吗？(via人民日报),1
幸运的是脾气不好的我遇上了脾气好的你，更幸运的是你爱我，我也爱你。,2
历史的事实表明：负数之所以最早为中算家所引进，这是由中国古代传统数学中，算法高度发达和筹算机械化的特点所决定的。,1
最好的一篇影评也许我们都是林真心也一定会遇上我们的徐太宇,2
好享受这几天的生活，差不多每顿饭都能和小宝贝一起吃，早上起床就能看到亲爱的，晚上送你回去一起自习,2
好不容易玩累了睡着回来，又被楼下广场舞吵醒了，,0
得不到的永远在骚动被偏爱的都有恃无恐,1
渐行渐远的感觉，如果你想了解我你会向我靠近或许我等不到那天了吧,0
最近好能吃阿，就是吃不饱。疯狂贴膘中…,0
他回到霍格沃兹后通过了斯拉格教授设定的试金石测验，继续收到斯拉格教授的派对邀请。,1
今天枚啊枚生日，快乐快乐，今天有个大太阳,2
重庆，一个我的梦想地图上带星号的地方。总有一天，会踏上那个有你生活的城市，走过那些你曾经走过的大街小巷，看看你一直在欣赏着的风景，感受你的气息，重温你的逐梦之路，尝尝你钟爱的重庆小面，耳机里放着应景的好久不见，一遍又一遍。重庆，你等着我！,2
我好骂人人恨否，君将放鹤鹤亭留。,1
图6-15可以看出，室温下εr随温度变化比较平坦，这可以用来制造小体积大容量的陶瓷电容器。,1
社会的安定与和谐，要依靠道德来维系。,1
我微笑：并不代表一切都好！喜不喜欢，合不合适：能不能在一起：是三件不同的事……你学过的每一样东西！你遭受的每一次苦难，都会在你一生中的某个时候派上用场。,2
特别想念一个人，仅仅想知道，他在哪里,0
南面为“小竹里馆，为当年俞樾读书之处，馆南小院载竹。,1
慢慢从两三个长期客人，到现在的十几个，压力也越来越大。从服务民营企业到市政府，客人和领导的认可成为了克服压力的源泉。,2
肚子饿会起来给我炒饭，还记得放虾仁的亲生老公呀！,2
在中学时，他就在一个名为epic的乐队里当贝斯手，这是一支车库乐队。,1
室友的姐姐从洛阳寄来的焦炸丸🍡真的好好吃根本停不下来可是油又好大又是要长胖的节奏,2
今天起的好早吃到了美美的早餐今天风好大，开始有些凉意，希望广东第四次入冬成功,2
对不离不弃这个词理解得太片面反正路还很长总会有人殊途同归莫不相识到你身边,1
第一场是正场，正场被录取后参加第二场考试，好复试。,1
就这么白干着，这个月再不发工资，我tm就断粮了好不！破事儿，想想都烦！！！,0
上个礼拜在厕所的某个地方丢了隐形眼镜今天在厕所的某个地方丢了耳钉要是被我找到那个神奇的地方我站在那里说不定也会不见！,0
每天都向着阳光更加的自信，更加的美好，妹子的下巴是不是很自然很漂亮呢,2
据《通志·氏族略·以官为氏》所载，文王的第九个儿子康叔被封在卫，建立了卫国。,1
我就想知道中国什么时候出台处罚强奸犯没收作案工具的法律一次错误，终生当太监。毁别人一生，自己坐几年牢，就心安理得过一生吗？,0
睁眼就吃了两个芒果班戟，幸福感爆棚,2
真是太可恶了，竟然盗我的微博发些乱七八糟的东西，我诅咒他她！！！,0
巴黎的裁判组是不是香港队的卧底那么明显的进球,0
《隆务寺“隆务寺位于青海省黄南藏族自治州府所在地隆务镇镇西山脚下，地处隆务河中游河畔，气候宜人，属全国重点文物保护单位。“隆务“系藏语，意为农业区。在安多地区，其规模，地位，影响仅次于甘肃省的拉卜楞寺和青海省的塔尔寺。,1
芝麻烧饼直至今日仍为我国北方的一味主食，也是中外人民文化交流的广个小小例证。,1
好烦人啊，工地怎么每天凌晨一点开始施工，搞的我看电视剧都不能安心,0
“失望到极致是，想说一长串证明自己的话，可是话到了嘴边却又变成了苦笑。觉得再没有任何必要，说一个字都觉得多余。“--冷透了，冷漠及无视是最贴切的情绪表达~晚安。,0
两篇英语作文还是打了草稿，又腾了一遍，写之前把考四级时候总结的手稿也都拿出来了(每次看整理的内容都特想夸自己，哈哈哈哈哈)老妈说：哟呵，上大学学习还这么认真呢…哈哈哈哈，其实我一直都这么认真的，特别神经的那种认真,2
京东真的靠谱啊，昨天晚上拍的锅今天上午就到了。不过我是要手拎电饭锅走回去么！,2
真正的勇敢是往伤口上不断撒盐，这样结出的疤才足够厚。才有能力接受不受束缚的撕裂。,1
感情这件事是相互的没有谁会甘心一直宠你惯你让着你给了你真心就别老让他伤心,1
一上午头都要炸了，要炸了好么！简直要疯了！,0
没sei了‼️没sei了‼️一个个都那么勐,2
普安还是经常出去旅行，出门之前，在淮文的目光里开心地收十行李，却不告诉他自己要去哪里，总是要等到回来，才云淡风轻地说起路上的所有惊险，以及遇到的所有人，所有故事。,1
他的人物常常撇开日常事务，而去探讨富于哲理的高深的话题。,1
妈蛋，我真是要被气死了，两站路开四十分钟我也是够够的了,0
一个被他人认为：思维陈旧，行动狂忘，行为偏激，学历都不如的小学生。然而她成功为一位优秀党员企业家，难道这社会都是睁眼说瞎话，没有道德评论吗？就像喝一杯红酒，不知酒品味，只是借酒消愁在那胡言乱语的人渣罢了！,0
小爽早安呼喊着你的名字入睡醒来之后继续为你加油这种感觉很奇妙看着加一的小圈圈冒出来听着叮咚叮咚的声音莫名的满足好像这一声声呼唤你真的能够听到~小爽儿加油,2
明明今天没有听mr。funk为什么脑内一直单曲循环我只想睡个觉。。。,0
#今日贴纸打卡#《眼泪》《眼泪》《眼泪》《眼泪》一大早关闹钟时，发现有我妈未接电话！瞬间清醒，马上回过去，结果我妈告诉我，睿睿啊，我已经到你学校了哈，刚刚给你打了那么多电话，你咋没有接哩！我现在在北门《惊讶》《害怕》《惊恐》《鼻涕》《脸红》！！！不是告诉我没票了吗吗嘛《马头》！！！成都·理想中心,0
适当结束对话不是因为夜深犯困，而是怕夜深人静思念扰人。,1
伤疤，放不下就是缺陷，放下了就是徽章,2
说德善老公的是正焕的我能忍，但是说善宇喜欢宝拉的是什么鬼,0
以爱的名义去做任何事都不会觉得累,2
他和吉米·卡特是1943年海军军校的同学，1971年同学会上，卡特佩服特纳当上了舰队司令，特纳更佩服卡特当上了州长。,2
充实满满的一天，读史的感觉就像发现了一片有一片新天地，而别人却不知自己为何偷乐,2
社会上总会遇到一些困难，就是让你跑断腿了也不给你办成，气到吐血！无能为力！,0
excuseme？？？陵哥哥就这么领盒饭了？这剧情简直风中凌乱,0
美好的早晨，美丽的心情，喜欢的冬天，早安,2
好想你，大包子，总想让你快点来，可是你来了我却又陪不了你得去上班，还得让你一个人吃饭还好你理解我。有你真好从来不会觉得心累。,0
丫的，脑子是不是有泡呀，做了那么多遍错的还是错，不会还是不会，原来做对的还错，是不是傻呀,0
还是像之前那样抓住最美的梦留给未来的自己好吗。,2
生于1938年12月，籍贯四川威远，祖籍广东龙川，客家人。,1
碧水环绕，青山掩映，海天一望无际，山海天大酒店由此得名。,1
海悦渔家共两层，设有双人标准间，大床标准间及三人，四人标准间。,1
今天我家卷卷的彩超顺利通过，看到你在你妈妈肚子里咕嘟咕嘟的，感觉好幸福。爸爸爱你，希望你健康的出生，快乐的成长。,2
1乐曲概述c小调第一交响曲，德国作曲家勃拉姆斯作品。,1
夏属雍州，周称焦获，秦叫谷口县(一作瓠口)，著名的郑国渠遗址就在此。,1
小胖妞追赶着，意外中几人从窗口掉落下来并来到另外一个房间。,1
最近看过的最值得一谈的电影：阿彼察邦《祝福》。,1
从岗亭开车到九颂山河升级到从21世纪开到家，这是一个进步。我真棒！,2
4图书目录第一章苏醒第二章死海第三章回梦第四章少年第五章圣殿第六章小楼第七章故事第八章因缘第九章忘却第十章离开,1
因为创作形象的初衷是为了能够提高效率，创作作品，所以我就将它画成了这样一个线条和颜色都很简洁的形象，创作时也便于操作。,1
你在北方的艳阳里大雪纷飞我在南方的黑夜里四季如春愿内心阳光永在安,2
姓名：饼田睦美(饼田むつみ(もちだむつみ)，mochidamutsumi)声优：佐佐木望角色介绍：麻理惠和玫瑰的室友。,1
饿死了，肚子咕噜咕噜叫啊，苍天呐,0
出门老是离不开吃~总要买点东西解馋！好吃的鸡蛋仔~,2
《玩俄罗斯方块10分钟就能让人忘却痛苦》美国西北大学精神科专家发现：玩“俄罗斯方块“时，由于要将方块到处移动，整个大脑都参与进来；此时，负责感官信息，也就是储存痛苦的那部分资源得到占用，从而达到忘却痛苦的目的，并能防止痛苦的记忆再次出现；玩10分钟就能起到效果,1
另一些组织则宁愿为其内部产品设计团队部署自己专门研制的可视化应用程序。,1
让别人依靠会累，但是会让别人看得起。。。那你怎么看？,1
根本不能好好的扒剧目啊~肿么办,0
世间许多事都是经不起推敲的，逃不了灰飞烟灭，但为了生存或者成就自我，你得去做，沉下心去做，做好当下手中的一针一线。不积跬步，无以至千里。虽踽踽前行，颤颤巍巍，前路漫漫，但除了前进，别无他法。后退不得啊。停滞不得啊。,2
哈哈哈哈哈，笑得停不下来，原来是大笨狗,2
要吃这么多药，好心疼啊！不舒服就歇歇吧……,0
奇妙的旅程就跟生活一样就和人与人之间的缘分一样,1
心中一万头草泥马奔腾而过，我去年买了块表，我想各种爆粗口,0
郑忆南出面约见陈丽娜，以一百万现金和天光集团副总为筹码，要求陈丽娜勾引涉世未深的刘志，进而陷害刘志。,1
天朝一边加班加点印钞往老百姓钱袋子里兑水，一边给几度向自己刀枪割肉的强盗慷慨解囊，真是没法说，问候他先人吧,0
好不容易睡个懒觉到七点半一觉醒来整个世界都是温暖的你们都对我太好了认识你们真的是太好了,2
昨天晚上居然做了一个青春校园偶像剧的梦，还甜翻，天啦撸！,2
随后，陈姓之裁奉召入宫，被赐为“御裁“。,1
今天的早餐，自己做，用豆浆煮的黑芝麻汤圆，不要吐槽为什么只有两颗，其他的都沉到碗底啦！这么做纯粹为了消耗昨天打多了的豆浆，结果发现这样的搭配意外的好吃哦😄😁,2
大冷天出去逛街感觉都快把我速冻了,0
同时梦到两位男神，梦境太美，现在想起来整个人都像吃了糖一样,2
重要不重要重要不重要重要不重要重要不重要重要不重要重要不重要重要不重要,1
这特么什么情况，吓死我了，整个头发回来也忒吓人了,0
文子也是瘦过的好吗？。请不要再伤害我了特么的这个月都要喝西北风了这是要瘦要瘦要瘦的节奏好么还有某🐶说你脸小啊，我好开森啊还没激动完特喵的来了一句“可你脸看起来蛮多肉的“卧槽！！爱过,0
好想打人，为什么可以有那么恶心的人,0
有机el的发光原理跟led极为相似，都是在材料的阴极和阳极加入电压后，两极之间产生可以移动的电子和阳子。,1
多次参与起草及审订教委组织的《金属工艺学》全国统一教学大纲，基本教学要求等指导性文件。,1
21，《王辉斌学记》，黄山书社2012年出版。,1
另外，它并不会消耗大量的cpu周期，通常低于百分之二。,1
2，c-mac-t终端模块：高灵敏度射频芯片和低功耗控制芯片，集成c-mac协议栈。,1
五十遍小韩老师这是第二次了！是不是抄够十次就可以召唤神兽了！,0
女人真是个浑身都充满了矛盾的物种,0
执卷绨素禁毒禁黄，可以说是政府提供一种叫做“优效品“的公共产品，目的在于防止你遭受各种可能伤害。在政府眼中，这时的你，是一个易受伤害和需要保护的未成年孩子的角色，而政府则扮演着仁慈家长的角色，社会结构呈现一种父子关系。政府通过提供优效品，指引良好生活，展现了慈父般的家长作风,2
他的作品最先介绍到中国来的是《先知》(冰心译，1931)。,1
我深深相信，会有那么一个人用尽全力爱上我的全部。我的哭，我的笑，我的任性，我的温柔，我的依赖，我的自私，我的天真，我的粗心，我的疯狂，我的安静，还有我同样用尽全力爱上你的全部的那颗心。,2
求rmb买买回家的票，票价太贵，回不去了,0
任何流言蜚语击不倒的朋友来之不易，珍惜🙏🏻,2
鼓励机关招收公务员，企业事业单位招工，学校招生时在同等条件下对优秀青年志愿者优先录用，录取。,1
明代至清代，阎姓才开始逐渐向南方扩展，发展到江苏，湖南等地，清代以后，开始进入福建，广东和台湾。,1
难道只有我一个在搞笑吗#猜猜这是哪儿#,2
今天好累π_π，七点就睡了。难得早睡，还是被这家伙吵醒了。(大晚上打扫卫生干嘛，我明天来打扫啊！),0
与宁远交界处，昔有一凉亭得名。,1
听到一句话：我可以成为你想要的任何一种女人。——送给你。,2
可见一是万物的根基，是本，是始。,1
一辈子不长，用心甘情愿的态度，过随遇而安的生活。,1
本数据来源于百度地图，最终结果以百度地图数据为准。,1
我现在过得很好什么都不缺有什么都没有,1
爱情很简单，你懂我我懂你。无需太多的言语，挚爱。,1
早上好。终于等到出门啦。好嗨森。祝我好运么么哒,2
昨天上午接到答辩电话了，有点紧张，有点兴奋。祝我好运吧！,2
起个大早，下着大雨在练车，被淋得不要不要的。。。,0
晚安好梦😷怎么才能让说话声音变得好听呢,1
新的一天，心无旁骛，奔着目标勇往直前，加油加油我最棒，加油加油我最强，自我催眠疗法哦耶,2
好丰盛，吃了根本停不下来，明天要双倍付出,2
1997年改三年制为四年制，仍招收初中毕业生。,1
至少你每天都在努力，默默的燃尽自己的光！,2
普通的焊接原理其实就是将金属液化，然后冷却后溶为一起。,1
东北师大校训，毛泽东题词，为人师表，哈哈，爱我大东师,2
然世所传五星之书，以此本为鼻祖，别有所谓果老星宗者，实因此而广之。,1
过敏了不能擦任何东西洗脸也得用凉水,0
这时，老奶奶的儿媳妇来了，拿出一张500元的治疗费发票让刘梅报销。,1
最近每天都在小区大门口等我下班回家，偏偏这几天加了两天班，娃就等好久好久不肯回家，奶奶和我说听得我鼻子一阵发酸,0
《泰式酸辣鱼》鸡蛋取蛋清和姜，葱，盐，油一起放入盛有鱼的容器里，并将所有主，副料拌匀腌20分钟；酸辣料理煲打开放容器里加水调汁；鱼放入锅中焯至表面变色，捞出沥干水分；另起锅，放入少量的水并注入酸辣浓汁；锅里的汤汁开锅后，放入鱼片，煮制断生，生菜先放在碗里，鱼肉和汤淋上即可。,1
啊哈哈哈哈，我要开启学习模式了！hin开心,2
下雨了，你的城市还好吗？希望你做个好梦，晚安！,2
救命哈哈哈哈哈哈哈哈哈费玉清有毒我的腹肌都要笑出来了哈哈哈哈哈哈哈哈哈哈哈哈,2
新组成的执行机构须经社员大会表决，得到到场四分之三以上社员的赞同方为合法。,1
1898年玛丽·居里和皮埃尔·居里从沥青铀矿提取铀后的矿渣中分离出溴化镭。,1
昨天掉钱，今天掉钱日了狗了，卧槽,0
目前工作目前，已经完成了三养坛绿化，遐度渔村建设初具规模，办公大楼的水电管线已经预埋完毕，王家昌安置小区的城镇建设开始动工。,1
桃屁屁又到北京咯，昨天刚走姥姥姥爷就想的不行，这个小家伙啊，你把大家都闪了一下。不过昨天整体还算比较乖，跟着妈妈走来走去也没哭闹别人一逗就笑！,2
1978年教会筹资新建飞鹰楼，至1993年才落成。,1
我他妈在他心里到底算啥需要的时候拉过来不需要的时候推出去我咋那么贱呢,0
目前，我需要做的就是把自己变得足够优秀。,2
血小板开始升高，个别可达1000×109/l。,1
四个字就让我充满力量。加油luna！明天加油。,2
因此，在核算站点的成本费用时，还要加入对网站进行维护的费用预算。,1
(三)增加负责市政府授权的行政复议案件议决和决策咨询的职责。,1
要么有自己要么没自己主权不在何需多言？为什么要把娥逼到像个泼妇一样你们才听？甘又可以点娥无的挑😭,0
7点多就感觉自己好想睡觉，然后洗漱上床玩到现在，我再也不相信我自己了！炒鸡想减肥了，别的女孩子都很苗条，而我却这样晚安😘,0
寄养间满了的时候……俺们自己的小狗就要待航空箱啦,0
